CRX,CRY
764.117,419.6194
930.6722,418.3789
748.4243,384.7023
748.2944,385.8587
724.0172,414.6411
727.4508,412.1383
713.3219,384.9958
721.3902,429.6817
714.4483,441.2808
703.2212,404.4145
705.1078,427.7137
702.6559,422.4985
704.6588,456.0975
700.2716,444.8388
701.0997,450.9866
700.1996,419.6179
695.2722,438.1775
698.7202,435.4714
692.4769,420.6967
703.4772,417.9976
697.5333,445.3244
713.3872,443.3187
704.3048,438.0911
712.8397,436.0945
704.8198,421.7875
722.4564,432.898
719.8726,452.6769
716.9828,460.1246
730.2789,451.785
714.6071,469.2628
728.8256,443.7976
654.4036,505.4704
463.0234,592.8467
436.2446,627.6559
443.4008,620.4018
431.7796,627.1385
438.6674,641.1435
464.3361,643.6091
470.1682,646.1915
469.531,646.6898
523.1938,673.6056
517.1315,674.0488
539.1714,668.9255
653.7511,678.4117
770.3278,730.9075
804.9248,725.1039
802.9178,726.3689
814.8679,724.4965
834.7125,725.7562
868.306,734.0277
842.6564,699.2957
868.0775,698.8719
844.0505,651.3508
827.0739,703.5959
835.6176,626.8892
846.0253,611.9589
863.7756,641.4271
829.824,629.4384
829.4443,633.2606
823.12,646.6254
818.1246,638.8768
809.7209,632.6117
832.1052,620.0291
826.3015,614.0657
823.5701,621.3505
820.6555,600.9053
822.6723,636.6808
816.3208,611.7197
836.2997,642.3934
844.9295,629.8593
829.6526,619.4823
813.1913,584.3705
820.1262,602.7667
840.9384,596.1884
828.3773,587.7009
819.9027,588.7294
817.398,557.4059
807.1938,585.6738
812.3792,550.8608
811.6597,572.5245
810.6282,559.9307
820.957,556.3801
817.2142,571.0606
777.5243,545.3526
820.6139,544.3788
770.9504,514.5411
774.7896,518.8714
770.4151,511.9218
795.952,481.0208
784.8234,507.411
813.4238,517.0473
789.5216,460.4099
764.2506,473.1099
779.2091,505.493
778.203,543.4331
795.0905,492.7737
781.2316,496.8058
792.9526,493.4429
776.4069,521.3348
779.0133,487.7047
782.1505,499.8333
785.8468,452.7656
781.9815,450.4807
803.9645,467.0438
779.562,460.3452
784.9387,474.4353
807.4165,521.9155
792.4168,470.0317
787.7491,460.3001
800.8614,450.913
811.9919,483.2304
804.2604,463.5086
799.0037,465.8643
797.3044,481.2411
812.7952,478.3933
785.3326,455.3951
783.7422,470.7094
806.9853,474.94
792.9512,496.5738
805.6422,491.1461
753.9047,694.2501
757.7601,837.7797
750.052,856.9928
749.7621,865.692
763.757,870.6758
769.2904,866.1686
769.973,869.9202
767.9476,867.3923
765.7517,899.0689
756.7151,874.2876
745.309,858.1536
755.6429,870.3907
770.191,852.6663
759.4445,859.0651
785.457,862.3647
748.9275,862.6907
751.3503,863.4453
753.9689,847.8875
780.8041,577.9879
796.587,535.0403
785.2682,585.021
788.3922,556.3148
775.8533,549.9756
770.7075,547.351
781.2169,583.5866
779.0646,553.4438
786.5761,571.1646
784.9308,569.4701
781.4167,559.6661
790.8884,527.5892
797.0059,529.783
796.9841,502.2993
789.1653,504.3555
798.4839,528.1223
803.4381,512.9972
774.6714,506.2732
792.1538,500.52
809.9137,511.6048
791.442,520.3808
783.8025,522.5271
790.4108,532.3639
798.0912,513.8783
800.3658,558.9984
789.0453,508.9429
807.7208,512.0126
794.1614,502.0121
804.1304,526.1255
793.8682,540.6622
793.1816,543.4041
811.302,549.8684
814.9869,512.1001
805.3754,530.1425
788.6165,503.4637
792.7576,544.202
799.7307,521.2902
794.9473,532.0348
804.2679,471.779
801.5608,509.5407
796.0019,507.6966
603.1726,724.0004
485.905,906.813
507.5115,908.0616
511.7532,903.6458
495.0765,912.0522
520.8497,907.1433
510.8699,893.8475
490.1016,834.2351
521.1929,908.2917
497.4739,887.6639
710.8269,977.6643
705.5345,987.3995
718.4941,981.5876
719.4728,987.162
721.8361,987.0494
720.4431,987.8719
712.3243,991.6122
726.4423,984.0436
721.4547,983.4346
786.8616,922.9481
795.6329,492.727
810.9336,680.0304
791.3726,477.7277
800.5465,533.0442
805.7084,484.4361
808.2197,497.6519
804.9315,507.4962
811.0778,502.0894
802.4022,505.6333
795.5133,508.0754
797.9499,513.302
809.9584,525.0452
807.3267,525.4584
798.4243,478.9078
803.5322,500.3779
802.4882,493.7838
805.0081,529.5164
796.4495,504.6525
795.4459,504.0262
794.494,487.9676
783.5393,510.0027
791.5685,534.9077
778.7562,516.4556
804.0344,561.0897
784.5347,503.4389
772.4423,519.6889
785.0046,510.4027
797.21,520.3654
794.8485,495.6093
790.9169,544.5089
