CRX,CRY
667.9559,164.2362
642.4869,171.7415
624.0141,172.9895
643.8082,184.5957
625.0564,176.3665
659.2008,173.8437
658.7213,194.4574
663.6847,175.3974
634.3185,188.4391
613.413,189.7991
652.6723,187.0312
641.7375,169.0233
649.5945,168.8415
652.7523,198.0977
804.0402,186.8737
988.5314,142.3483
957.7328,215.5014
970.1279,152.0912
969.1758,170.334
967.6257,152.5816
985.7448,182.0132
964.6386,194.614
979.0114,176.6077
999.3107,162.3493
964.2283,204.2456
965.3088,175.3693
919.8958,208.9132
668.2003,224.6376
597.1771,223.7159
587.7637,211.0091
589.3979,192.1191
582.2057,203.189
594.5286,208.6394
617.4635,214.632
605.3093,195.3873
588.9336,219.7647
602.4702,228.0796
606.2219,204.8593
592.6092,206.0075
593.4858,228.5824
620.0667,191.3618
592.1427,238.722
608.1661,222.4917
595.1984,200.9048
598.6576,214.1842
598.5707,191.0471
617.4528,204.5806
600.8961,206.9548
598.3262,198.9852
613.1578,218.0561
705.6779,202.2693
688.9897,194.9736
680.1843,198.4946
676.5632,202.4749
681.8469,217.7648
676.3011,250.0257
695.6843,230.2932
680.3817,217.2438
699.9172,230.2744
689.0585,215.8709
842.7193,208.8459
839.9307,223.6515
854.0309,213.6346
865.3158,238.3439
848.4766,228.6845
846.0153,217.4871
854.6473,208.7998
858.2857,218.7463
858.0078,230.8765
858.5186,242.0122
854.7269,223.8076
844.1158,227.5915
854.5237,255.7681
845.1316,217.239
859.9591,243.707
845.1856,218.8018
830.395,239.7069
860.0647,230.3419
845.239,230.5195
822.7435,230.9976
837.9807,245.6436
721.9971,250.6062
631.1218,250.8031
644.5699,277.8541
667.4639,257.0301
661.2747,258.5005
658.9863,259.3436
634.6287,240.7106
642.3158,263.6956
642.6133,254.5988
649.809,271.9709
644.3043,248.7523
638.112,257.4082
665.0004,249.1702
558.3268,260.792
581.4116,255.6329
579.8918,258.1587
